"x","y","objectid","stop_name","stop_lat","stop_lon","town","stop_code"
-8585984.6051,4721190.2928,236,"BRADLEY BLV & WOODHAVEN BLVD",38.99664,-77.129212,"Bethesda","20502"
-8586179.8595,4721403.8579,237,"BRADLEY BLV & FALLEN OAK  DR",38.998131,-77.130966,"Bethesda","20504"
-8586328.3597,4721836.7313,238,"BRADLEY BLV & HILLMEAD RD",39.001153,-77.1323,"Bethesda","20506"
-8586604.8773,4722137.6909,239,"BRADLEY BLV & FERNWOOD RD",39.003254,-77.134784,"Bethesda","20508"
-8586907.3324,4722225.7888,240,"BRADLEY BLV & BURNING TREE RD",39.003869,-77.137501,"Bethesda","20510"
-8587221.142,4722442.6705,241,"BRADLEY BLV & BURDETTE RD",39.005383,-77.14032,"Bethesda","20512"
-8587782.8602,4722417.1716,242,"BRADLEY BLV & OAK FOREST LA",39.005205,-77.145366,"Bethesda","20514"
-8588064.3872,4722640.5039,243,"BRADLEY BLV & REDWOOD AVE",39.006764,-77.147895,"Bethesda","20516"
-8588276.7848,4722851.3776,244,"BRADLEY BLV & @7327",39.008236,-77.149803,"Bethesda","20518"
-8588668.852,4723130.0184,245,"BRADLEY BLV & @7501",39.010181,-77.153325,"Potomac","20520"
-8588903.1795,4723361.246,246,"BRADLEY BLV & @7601",39.011795,-77.15543,"Potomac","20522"
-8589069.7135,4723472.707,247,"BRADLEY BLV & @7701",39.012573,-77.156926,"Potomac","20523"
-8589341.667,4723421.8474,248,"BRADLEY BLV & SEVEN LOCKS RD",39.012218,-77.159369,"Potomac","20524"
-8591800.3806,4721929.8402,249,"BRADLEY BLV & RIVER RD",39.001803,-77.181456,"Potomac","20526"
-8584862.5047,4720837.9418,250,"BRADMOOR DR & ROOSEVELT ST",38.99418,-77.119132,"Bethesda","20528"
-8584843.1351,4721115.5246,251,"BRADMOOR DR & MCKINLEY ST",38.996118,-77.118958,"Bethesda","20530"
-8584888.1081,4721345.4171,252,"BRADMOOR DR & MADISON ST",38.997723,-77.119362,"Bethesda","20532"
-8585091.9341,4721786.8826,253,"BRADMOOR DR & GREENTREE RD",39.000805,-77.121193,"Bethesda","20534"
-8585087.704,4721934.424,254,"BRADMOOR DR & ROLSTON RD",39.001835,-77.121155,"Bethesda","20536"
-8585303.9978,4722103.8844,255,"BRADMOOR DR & EWING DR",39.003018,-77.123098,"Bethesda","20538"
-8585133.1223,4721963.0731,256,"BRADMOOR DR & LINDALE DR",39.002035,-77.121563,"Bethesda","20540"
-8585102.9548,4721785.1637,257,"BRADMOOR DR & GREENTREE RD",39.000793,-77.121292,"Bethesda","20542"
-8584950.8923,4721386.9559,258,"BRADMOOR DR & MADISON ST",38.998013,-77.119926,"Bethesda","20544"
-8584861.2801,4721177.1153,259,"BRADMOOR DR & MCKINLEY ST",38.996548,-77.119121,"Bethesda","20546"
-8584888.7761,4720867.3039,260,"BRADMOOR DR & ROOSEVELT ST",38.994385,-77.119368,"Bethesda","20548"
-8584850.8161,4720718.7754,261,"BRADMOOR DR & BRADLEY BLVD",38.993348,-77.119027,"Bethesda","20550"
-8569033.3183,4736037.5551,262,"BRIGGS CHANEY RD & HAROLD RD",39.100221,-76.976936,"Cloverly","20552"
-8568644.368,4735850.2179,263,"BRIGGS CHANEY RD & CLAUDE LN",39.098915,-76.973442,"Cloverly","20554"
-8568407.3688,4735584.8533,264,"BRIGGS CHANEY RD & STURTEVANT RD",39.097065,-76.971313,"Cloverly","20556"
-8568183.728,4735317.6311,265,"BRIGGS CHANEY RD & PEACH ORCHARD RD",39.095202,-76.969304,"Cloverly","20558"
-8568043.9107,4735057.4441,266,"BRIGGS CHANEY RD & CANTRELL RD",39.093388,-76.968048,"Burtonsville","20560"
-8567903.7595,4734731.2874,267,"BRIGGS CHANEY RD & CREST HILL LN",39.091114,-76.966789,"Burtonsville","20562"
-8567282.708,4734183.5572,268,"BRIGGS CHANEY RD & NEES LN",39.087295,-76.96121,"Burtonsville","20564"
-8566970.2342,4734123.465,269,"BRIGGS CHANEY RD & FAIRDALE RD",39.086876,-76.958403,"Burtonsville","20566"
-8566256.8989,4733811.6798,270,"BRIGGS CHANEY RD & OLD COLUMBIA PIKE",39.084702,-76.951995,"Burtonsville","20568"
-8566083.4632,4733710.4306,271,"BRIGGS CHANEY RD & AVONSHIRE LN",39.083996,-76.950437,"Burtonsville","20570"
-8565643.7512,4733351.6205,272,"BRIGGS CHANEY RD & CASTLE BLVD",39.081494,-76.946487,"Burtonsville","20574"
-8566045.6145,4733729.9346,273,"BRIGGS CHANEY RD & AVONSHIRE LN",39.084132,-76.950097,"Burtonsville","20576"
-8566232.4086,4733811.6798,274,"BRIGGS CHANEY RD & OLD COLUMBIA PK",39.084702,-76.951775,"Burtonsville","20578"
-8567019.4374,4734143.8304,275,"BRIGGS CHANEY RD & FAIRDALE RD",39.087018,-76.958845,"Burtonsville","20580"
-8567216.5843,4734181.5494,276,"BRIGGS CHANEY RD & NEES LN",39.087281,-76.960616,"Burtonsville","20582"
-8567874.9277,4734713.3592,277,"BRIGGS CHANEY RD & GREAT OAK LN",39.090989,-76.96653,"Burtonsville","20584"
-8567997.1565,4734995.0518,278,"BRIGGS CHANEY RD & CANTRELL RD",39.092953,-76.967628,"Burtonsville","20586"
-8568150.4435,4735302.2836,279,"BRIGGS CHANEY RD & PEACH ORCHARD RD",39.095095,-76.969005,"Cloverly","20588"
-8568388.1106,4735584.5665,280,"BRIGGS CHANEY RD & STURTEVANT RD",39.097063,-76.97114,"Cloverly","20590"
-8569213.4333,4736140.4055,281,"BRIGGS CHANEY RD & FIRESIDE DR",39.100938,-76.978554,"Cloverly","20594"
-8569419.8196,4736237.6626,282,"BRIGGS CHANEY RD & GOOD HOPE RD",39.101616,-76.980408,"Cloverly","20596"
-8584871.9668,4713159.7305,283,"BROAD ST & 61ST ST",38.940552,-77.119217,"Bethesda","20600"
-8584965.3639,4713375.4165,284,"BROAD ST & 63RD ST",38.942059,-77.120056,"Bethesda","20602"
-8585091.1549,4713681.2777,285,"BROAD ST & MARYLAND AVE",38.944196,-77.121186,"Bethesda","20604"
-8594268.6677,4727347.671,286,"BROAD GREEN DR & BEDFORDSHIRE AVE",39.039615,-77.203629,"Potomac","20606"
-8594295.7183,4727349.5342,287,"BROAD GREEN DR & BEDFORDSHIRE AVE",39.039628,-77.203872,"Potomac","20608"
-8586234.9627,4732104.9192,288,"BROADWOOD DR & LEWIS AVE",39.0728,-77.131461,"Rockville","20610"
-8585931.3944,4732179.9119,289,"BROADWOOD DR & HENRY RD",39.073323,-77.128734,"Rockville","20612"
-8585694.8405,4732396.8635,290,"BROADWOOD DR & CRAWFORD DR",39.074836,-77.126609,"Rockville","20614"
-8585580.2927,4732497.0959,291,"BROADWOOD DR & CORAL SEA AVE",39.075535,-77.12558,"Rockville","20616"
-8585379.8063,4732697.2767,292,"BROADWOOD DR & VEIRS MILL RD",39.076931,-77.123779,"Rockville","20618"
-8585565.9325,4732528.2125,293,"BROADWOOD DR & CORAL SEA DR",39.075752,-77.125451,"Rockville","20620"
-8585660.1088,4732443.4664,294,"BROADWOOD DR & CRAWFORD DR",39.075161,-77.126297,"Rockville","20622"
-8585947.7584,4732183.3533,295,"BROADWOOD DR & HENRY RD",39.073347,-77.128881,"Rockville","20624"
-8586251.2153,4732115.8167,296,"BROADWOOD DR & LEWIS AVE",39.072876,-77.131607,"Rockville","20626"
-8570462.7719,4724756.6029,297,"BROCK DR & DEVERE DR",39.021534,-76.989777,"Silver Spring","20628"
-8570751.5347,4724468.0309,298,"CRESTHAVEN DR & @1001",39.01952,-76.992371,"Silver Spring","20632"
-8577946.0021,4721460.2937,299,"LYTTONVILLE OPERATIONS CNTR.",38.998525,-77.057,"Chevy Chase","20634"
-8577824.4412,4721508.1354,300,"BROOKVILLE RD & BROOKVILLE RD",38.998859,-77.055908,"Chevy Chase","20636"
-8577704.4388,4721704.6614,301,"BROOKVILLE RD & LYTTONSVILLE PL",39.000231,-77.05483,"Chevy Chase","20638"
-8577719.8009,4721719.7018,302,"BROOKVILLE RD & LYTTONSVILLE PL",39.000336,-77.054968,"Chevy Chase","20640"
-8577867.7445,4721503.2653,303,"BROOKVILLE RD & BROOKVILLE RD",38.998825,-77.056297,"Chevy Chase","20642"
-8594048.7004,4735860.6892,304,"BROSCHART RD & MEDICAL CENTER DR",39.098988,-77.201653,"Rockville","20644"
-8593991.7048,4736001.8374,305,"BROSCHART RD & @14901",39.099972,-77.201141,"Rockville","20646"
-8594074.9718,4735871.5908,306,"BROSCHART RD & MEDICAL CENTER DR",39.099064,-77.201889,"Rockville","20652"
-8574014.309,4723232.7378,307,"BRUNETT AVE & LYCOMING ST",39.010898,-77.021681,"Silver Spring","20654"
-8574017.8712,4723483.1655,308,"BRUNETT AVE & LORAIN AVE",39.012646,-77.021713,"Silver Spring","20656"
-8573954.6417,4723884.3211,309,"BRUNETT AVE & GRAYSON AVE",39.015446,-77.021145,"Silver Spring","20658"
-8574009.4109,4724119.8642,310,"BRUNETT AVE & FOREST GLEN RD",39.01709,-77.021637,"Silver Spring","20660"
-8574002.3978,4723942.0602,311,"BRUNETT AVE & GUILFORD ST",39.015849,-77.021574,"Silver Spring","20662"
-8574020.4315,4723427.4348,312,"BRUNETT AVE & LORAIN AVE",39.012257,-77.021736,"Silver Spring","20664"
-8574034.0125,4723147.4964,313,"BRUNETT AVE & LYCOMING ST",39.010303,-77.021858,"Silver Spring","20666"
-8585646.9731,4722925.0125,314,"BULLS RUN PKW & WILMETT RD",39.00875,-77.126179,"Bethesda","20680"
-8585528.4179,4723158.5276,315,"BULLS RUN PKW & MELVERN DR",39.01038,-77.125114,"Bethesda","20682"
-8585360.1028,4723366.8333,316,"BULLS RUN PKW & NOWELL DR",39.011834,-77.123602,"Bethesda","20684"
-8585292.9771,4723543.6244,317,"BULLS RUN PKW & RYLAND DR",39.013068,-77.122999,"Bethesda","20686"
-8585310.2317,4723710.6761,318,"BULLS RUN PKW & SINGLETON DR",39.014234,-77.123154,"Bethesda","20688"
-8585340.7332,4723495.773,319,"BULLS RUN PKW & BECK CT",39.012734,-77.123428,"Bethesda","20690"
-8585400.1778,4723365.6872,320,"BULLS RUN PKW & NOWELL DR",39.011826,-77.123962,"Bethesda","20692"
-8585523.4085,4723208.8128,321,"BULLS RUN PKW & MELVERN DR",39.010731,-77.125069,"Bethesda","20694"
-8585670.6842,4722929.7401,322,"BULLS RUN PKW & WILMETT RD",39.008783,-77.126392,"Bethesda","20696"
-8574496.0997,4719853.8587,323,"BURLINGTON AVE & RR BRIDGE",38.987309,-77.026009,"Silver Spring","20702"
-8574324.2224,4719920.1678,324,"BURLINGTON AVE & SELIM RD",38.987772,-77.024465,"Silver Spring","20704"
-8585387.4874,4732644.7934,325,"BURRIS RD & BROADWOOD DR",39.076565,-77.123848,"Rockville","20706"
-8588456.0091,4732419.0895,326,"CABIN JOHN PKW & LYNFIELD DR",39.074991,-77.151413,"Rockville","20708"
-8588605.6225,4732493.6544,327,"CABIN JOHN PKW & MONROE ST",39.075511,-77.152757,"Rockville","20710"
-8588455.7865,4732400.4483,328,"CABIN JOHN PKW & LYNFIELD DR",39.074861,-77.151411,"Rockville","20712"
-8588406.6946,4732079.1092,329,"CABIN JOHN PKW & EDMONSTON DR",39.07262,-77.15097,"Rockville","20714"
-8578968.4716,4724973.1089,330,"CAPITOL VIEW AVE & MEREDITH AVE",39.023045,-77.066185,"Chevy Chase","20716"
-8578830.5467,4724999.4739,331,"CAPITOL VIEW AVE & @10225",39.023229,-77.064946,"Chevy Chase","20718"
-8578549.9103,4724892.1514,332,"CAPITOL VIEW AVE & VIRGINIA AVE",39.02248,-77.062425,"Chevy Chase","20720"
-8578373.9142,4724611.7427,333,"CAPITOL VIEW AVE & PRATT PL",39.020523,-77.060844,"Chevy Chase","20722"
-8578176.0994,4724321.0257,334,"CAPITOL VIEW AVE & LEAFY AVE",39.018494,-77.059067,"Chevy Chase","20724"
-8578046.9688,4723982.1768,335,"CAPITOL VIEW AVE & BEECHBANK RD",39.016129,-77.057907,"Forest Glen","20726"
-8578030.8275,4723982.7499,336,"CAPITOL VIEW AVE & BEECHBANK RD",39.016133,-77.057762,"Forest Glen","20728"
-8578165.6354,4724337.2162,337,"CAPITOL VIEW AVE & LEAFY AVE",39.018607,-77.058973,"Forest Glen","20730"
-8578372.2444,4724629.08,338,"CAPITOL VIEW AVE & GRANT AVE",39.020644,-77.060829,"Chevy Chase","20732"
-8578536.9972,4724860.4851,339,"CAPITOL VIEW AVE & LEE AVE",39.022259,-77.062309,"Chevy Chase","20734"
-8578551.914,4725009.7907,340,"CAPITOL VIEW AVE & DRUMM AVE",39.023301,-77.062443,"Chevy Chase","20736"
-8578854.7031,4725010.2206,341,"CAPITOL VIEW AVE & @10225",39.023304,-77.065163,"Chevy Chase","20738"
-8578957.451,4724985.1451,342,"CAPITOL VIEW AVE & MEREDITH AVE",39.023129,-77.066086,"Chevy Chase","20740"
-8573215.2577,4718062.5314,343,"CARROLL AVE & MAPLE AVE",38.9748,-77.014503,"Silver Spring","20742"
-8572997.7394,4718042.4847,344,"CARROLL AVE & LAUREL AVE",38.97466,-77.012549,"Silver Spring","20744"
-8572718.4388,4718115.512,345,"CARROLL AVE & TULIP AVE",38.97517,-77.01004,"Silver Spring","20746"
-8572441.5872,4718460.179,346,"CARROLL AVE & PHILADELPHIA AVE",38.977577,-77.007553,"Silver Spring","20748"
-8572240.7668,4718559.8439,347,"CARROLL AVE & ETHAN ALLEN AVE",38.978273,-77.005749,"Silver Spring","20750"
-8572045.8464,4718862.2815,348,"CARROLL AVE & BOYD AVE",38.980385,-77.003998,"Silver Spring","20752"
-8571964.8058,4719001.6177,349,"CARROLL AVE & LINCOLN AVE",38.981358,-77.00327,"Silver Spring","20754"
-8571744.0593,4719129.929,350,"CARROLL AVE & OLD CARROLL AVE",38.982254,-77.001287,"Silver Spring","20756"
-8571595.6704,4719348.8926,351,"CARROLL AVE & SLIGO CREEK BRIDGES",38.983783,-76.999954,"Silver Spring","20758"
-8571380.8238,4719523.4654,352,"CARROLL AVE & FLOWER AVE",38.985002,-76.998024,"Silver Spring","20760"
-8570994.4338,4719904.5572,353,"CARROLL AVE & ANNE ST",38.987663,-76.994553,"Silver Spring","20764"
-8570589.3422,4721550.8208,354,"CARROLL AVE & PINEY BRANCH RD",38.999157,-76.990914,"Silver Spring","20772"
-8570579.1008,4721587.7767,355,"CARROLL AVE & PINEY BRANCH RD",38.999415,-76.990822,"Silver Spring","20774"
-8570807.5284,4720567.9575,356,"CARROLL AVE & TAKOMA ACADEMY DWY",38.992295,-76.992874,"Silver Spring","20776"
-8570892.3538,4720200.1603,357,"CARROLL AVE & CHESTER ST",38.989727,-76.993636,"Silver Spring","20778"
-8571396.0745,4719533.0606,358,"CARROLL AVE & FLOWER AVE",38.985069,-76.998161,"Silver Spring","20786"
-8571590.4384,4719384.6948,359,"CARROLL AVE & ADVENTIST HOSP DVWY",38.984033,-76.999907,"Silver Spring","20788"
-8571790.1455,4719131.0747,360,"CARROLL AVE & NIAGRA CT",38.982262,-77.001701,"Silver Spring","20790"
-8571947.2173,4719050.3071,361,"CARROLL AVE & LINCOLN AVE",38.981698,-77.003112,"Silver Spring","20792"
-8572114.6419,4718791.8265,362,"CARROLL AVE & SHERMAN AVE",38.979893,-77.004616,"Silver Spring","20794"
-8572267.4835,4718562.4215,363,"CARROLL AVE & ETHAN ALLEN AVE",38.978291,-77.005989,"Silver Spring","20796"
-8572448.0437,4718472.0643,364,"CARROLL AVE & PHILADELPHIA AVE",38.97766,-77.007611,"Silver Spring","20798"
-8572611.4607,4718232.9294,365,"CARROLL AVE & COLUMBIA AVE",38.97599,-77.009079,"Silver Spring","20800"
-8572736.3612,4718128.1128,366,"CARROLL AVE & TULIP AVE",38.975258,-77.010201,"Silver Spring","20802"
-8573041.154,4718061.9586,367,"CARROLL AVE & WILLOW AVE",38.974796,-77.012939,"Silver Spring","20804"
-8573317.115,4718090.3103,368,"CARROLL AVE & MAPLE AVE",38.974994,-77.015418,"Silver Spring","20806"
-8580685.1294,4740226.7247,369,"CASHELL RD & CHIPPENDALE CT",39.129419,-77.081606,"Olney","20808"
-8580917.6759,4740566.5486,370,"CASHELL RD & MACDUFF AVE",39.131787,-77.083695,"Olney","20810"
-8581151.6694,4740953.313,371,"CASHELL RD & CONTINENTAL DR",39.134482,-77.085797,"Olney","20812"
-8581242.5061,4741297.1798,372,"CASHELL RD & CHERRY VALLEY DR",39.136878,-77.086613,"Olney","20814"
-8581221.8007,4741225.7073,373,"CASHELL RD & CHERRY VALLEY DR",39.13638,-77.086427,"Olney","20820"
-8581165.3617,4740951.5908,374,"CASHELL RD & CONTINENTAL DR",39.13447,-77.08592,"Olney","20822"
-8580952.4075,4740590.0841,375,"CASHELL RD & MACDUFF AVE",39.131951,-77.084007,"Olney","20824"
-8580682.0125,4740201.755,376,"CASHELL RD & CHIPPENDALE CT",39.129245,-77.081578,"Olney","20826"
-8582153.3222,4722810.9789,377,"CEDAR LA & ELMHIRST PKWY",39.007954,-77.094795,"Bethesda","20834"
-8581888.8271,4722936.6165,378,"CEDAR LA & CHANUTE DR",39.008831,-77.092419,"Bethesda","20836"
-8581790.0867,4723142.339,379,"CEDAR LA & PARKHILL DR",39.010267,-77.091532,"Bethesda","20838"
-8581691.9029,4723500.9306,380,"CEDAR LA & BEACH DR",39.01277,-77.09065,"Chevy Chase","20840"
-8581508.671,4723826.7256,381,"CEDAR LA & DELMONT LA",39.015044,-77.089004,"Chevy Chase","20842"
-8581386.4422,4724042.2089,382,"CEDAR LA & SAUL RD",39.016548,-77.087906,"Chevy Chase","20844"
-8581279.3529,4724318.3034,383,"CEDAR LA & GLENROSE ST",39.018475,-77.086944,"Chevy Chase","20846"
-8581204.6575,4724469.0339,384,"CEDAR LA & FRANKLIN ST",39.019527,-77.086273,"Chevy Chase","20848"
-8581132.6338,4724628.6501,385,"CEDAR LA & EVERETT ST",39.020641,-77.085626,"Chevy Chase","20850"
-8580970.2187,4724903.0412,386,"CEDAR LA & CLEARBROOK LN",39.022556,-77.084167,"Chevy Chase","20852"
-8580668.5428,4724959.3532,387,"CEDAR LA & SUMMIT AVE",39.022949,-77.081457,"Chevy Chase","20854"
-8581034.8953,4724833.1174,388,"CEDAR LA & DRESDEN ST",39.022068,-77.084748,"Chevy Chase","20856"
-8581147.8846,4724620.3397,389,"CEDAR LA & EVERETT ST",39.020583,-77.085763,"Chevy Chase","20858"
-8581193.4142,4724523.9106,390,"CEDAR LA & FRANKLIN ST",39.01991,-77.086172,"Chevy Chase","20860"
-8581276.0133,4724344.9533,391,"CEDAR LA & GLENROSE ST",39.018661,-77.086914,"Chevy Chase","20862"
-8581376.2008,4724103.9605,392,"CEDAR LA & SAUL RD",39.016979,-77.087814,"Chevy Chase","20864"
-8581506.1107,4723865.9822,393,"CEDAR LA & DELMONT LA",39.015318,-77.088981,"Chevy Chase","20866"
-8581704.1481,4723517.6929,394,"CEDAR LA & PARKWOOD DR",39.012887,-77.09076,"Chevy Chase","20868"
-8581845.9691,4723025.0079,395,"CEDAR LA & CHANUTE DR",39.009448,-77.092034,"Bethesda","20870"
-8581795.0961,4723183.0255,396,"CEDAR LA & PARKHILL DR",39.010551,-77.091577,"Bethesda","20872"
-8582114.3604,4722844.3579,397,"CEDAR LA & ELMHIRST PKWY",39.008187,-77.094445,"Bethesda","20874"
-8574143.5509,4721391.8259,398,"CEDAR ST & PERSHING DR",38.998047,-77.022842,"Silver Spring","20882"
-8574145.7773,4721371.4862,399,"CEDAR ST & PERSHING DR",38.997905,-77.022862,"Silver Spring","20884"
-8583852.0576,4722315.4632,400,"W CEDAR LA & OLD GEORGETOWN RD",39.004495,-77.110055,"Bethesda","20888"
-8583204.4008,4722435.9376,401,"W CEDAR LA & WEST DR",39.005336,-77.104237,"Bethesda","20890"
-8582764.9115,4722483.9272,402,"W CEDAR LA & GARDEN LN",39.005671,-77.100289,"Bethesda","20892"
-8582985.3241,4722455.5632,403,"W CEDAR LA & ZELKOVA LA",39.005473,-77.102269,"Bethesda","20898"
-8594195.5308,4746409.9194,404,"CENTERWAY RD & MONTGOMERY VILLAGE AVE",39.172493,-77.202972,"Montgomery Village","20902"
-8594067.9586,4746402.0218,405,"CENTERWAY RD & CLUB HOUSE RD",39.172438,-77.201826,"Montgomery Village","20904"
-8593870.2552,4746347.457,406,"CENTERWAY RD & ROMAN WAY",39.172058,-77.20005,"Montgomery Village","20906"
-8593685.4649,4746225.5488,407,"CENTERWAY RD & THOMAS FARM DR",39.171209,-77.19839,"Montgomery Village","20908"
-8593540.7495,4746146.4313,408,"CENTERWAY RD & BROOKE GROVE CT",39.170658,-77.19709,"Montgomery Village","20910"
-8593364.3081,4746057.9812,409,"CENTERWAY RD & RHODES WAY",39.170042,-77.195505,"Montgomery Village","20912"
-8593114.2846,4745962.4962,410,"CENTERWAY RD & WHETSTONE DR",39.169377,-77.193259,"Montgomery Village","20914"
-8592739.0265,4745935.5021,411,"CENTERWAY RD & GOSHEN RD",39.169189,-77.189888,"Montgomery Village","20916"
-8592609.1167,4745943.2557,412,"CENTERWAY RD & @9100/9178",39.169243,-77.188721,"Montgomery Village","20918"
-8592237.1983,4746021.0794,413,"CENTERWAY RD & COURT 4",39.169785,-77.18538,"Montgomery Village","20920"
-8591983.9464,4745961.9219,414,"CENTERWAY RD & BLUE HERON LA",39.169373,-77.183105,"Montgomery Village","20922"
-8591717.4476,4746025.5306,415,"CENTERWAY RD & MARSH HAWK LA",39.169816,-77.180711,"Montgomery Village","20924"
-8591560.9324,4746047.6429,416,"CENTERWAY RD & STRAWBERRY KNOLL RD",39.16997,-77.179305,"Montgomery Village","20926"
-8591319.1464,4746044.0533,417,"CENTERWAY RD & SNOUFFER SCHOOL RD",39.169945,-77.177133,"Montgomery Village","20928"
-8591492.2483,4746052.8121,418,"CENTERWAY RD & STAWBERRY KNOLL RD",39.170006,-77.178688,"Montgomery Village","20930"
-8591740.3794,4746040.0328,419,"CENTERWAY RD & MARSH HAWK LA",39.169917,-77.180917,"Montgomery Village","20932"
-8591939.9752,4746001.6952,420,"CENTERWAY RD & KINGLET PL",39.16965,-77.18271,"Montgomery Village","20934"
-8592270.0375,4746050.3711,421,"CENTERWAY RD & COURT 3",39.169989,-77.185675,"Montgomery Village","20936"
-8592512.9367,4746004.7105,422,"CENTERWAY RD & COURT 1",39.169671,-77.187857,"Montgomery Village","20938"
-8592798.1372,4745974.9882,423,"CENTERWAY RD & GOSHEN RD",39.169464,-77.190419,"Montgomery Village","20940"
-8593129.758,4745987.6238,424,"CENTERWAY RD & BROADWATER DR",39.169552,-77.193398,"Montgomery Village","20942"
-8593351.0611,4746075.786,425,"CENTERWAY RD & RHODES WAY",39.170166,-77.195386,"Montgomery Village","20944"
-8593648.6181,4746230.2872,426,"CENTERWAY RD & THOMAS FARM DR",39.171242,-77.198059,"Montgomery Village","20946"
-8594002.8367,4746423.2735,427,"CENTERWAY RD & CLUB HOUSE RD",39.172586,-77.201241,"Montgomery Village","20948"
-8600498.9969,4748371.1477,428,"CENTURY BLV & CENTURY XXII OFFICE COMPLEX",39.18615,-77.259597,"Germantown","20950"
-8600724.1963,4748718.4269,429,"CENTURY BLV & @20251 NORTH  DRWY",39.188568,-77.26162,"Germantown","20952"
-8600776.7391,4748753.9023,430,"CENTURY BLV & @20250 NORTH DRWY",39.188815,-77.262092,"Germantown","20954"
-8600554.768,4748414.9519,431,"CENTURY BLV & CENTURY XXII OFFICE COMPLEX",39.186455,-77.260098,"Germantown","20956"
-8589659.4842,4746427.4377,432,"CESSNA AVE & CESSNA DR",39.172615,-77.162224,"","20958"
-8589388.4212,4746195.8258,433,"CESSNA AVE & AIRPARK RD",39.171002,-77.159789,"","20960"
-8569839.4941,4725897.5026,434,"CHALMERS RD & NEW HAMPSHIRE AVE",39.029496,-76.984178,"Silver Spring","20962"
-8584953.23,4730271.9993,435,"CHAPMAN AVE & THOMPSON AVE",39.060016,-77.119947,"Rockville","20964"
-8585000.6521,4730304.6861,436,"CHAPMAN AVE & THOMPSON AVE",39.060244,-77.120373,"Rockville","20966"
-8589072.6078,4746471.5206,437,"CHENNAULT WAY & RICKENBACKER DR",39.172922,-77.156952,"","20972"
-8595299.8201,4744335.0826,438,"CHRISTOPHER AVE & RUSSELL AVE",39.158042,-77.212892,"Gaithersburg","20991"
-8595032.4307,4744505.78,439,"CHRISTOPHER AVE & GALLOP HILL RD",39.159231,-77.21049,"Gaithersburg","20992"
-8594557.8757,4744528.0326,440,"CHRISTOPHER AVE & FEATHERTREE WAY",39.159386,-77.206227,"Montgomery Village","20994"
-8594407.5944,4744408.1563,441,"CHRISTOPHER AVE & MONTGOMERY VILLAGE AVE",39.158551,-77.204877,"Gaithersburg","20996"
-8594380.4324,4744414.0424,442,"CHRISTOPHER AVE & MONTGOMERY VILLAGE AVE",39.158592,-77.204633,"Gaithersburg","20998"
-8594558.2097,4744564.6419,443,"CHRISTOPHER AVE & HELLINGLY PL",39.159641,-77.20623,"Montgomery Village","21000"
